,T0,T1,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T23,T25,T26,T28,T29,T30,T31,T33,T34,T35,T36,T37,T38,T39,T40,T43,T46,T47,T48,T50,T53,T55,T56,T57,T58,T59,T61,T64,T66,T67,T68,T69,T71,T73,T76,T77,T79,T80,T81,T83,T84,T85,T87,T89,T90,T92,T93,T94,T95,T96,T98,T99,T100
2019-01-25,94.5962,45.2097,353.892,122.5745,90.2229,91.818,40.8465,109.7487,56.5257,56.0422,151.867,53.9385,83.529,160.567,101.4024,112.8955,164.885,60.1211,162.723,26.3994,32.2489,83.6508,17.2502,60.811,89.5398,40.2345,41.1623,101.975,39.7301,54.0471,37.7831,38.9979,30.5945,179.709,66.0927,1802.2,238.206,145.0504,249.599,361.919,46.6554,202.75,42.4085,244.95,147.1786,171.936,37.905,32.2655,55.5484,196.096,104.4257,65.0126,151.3537,70.6911,56.5642,162.1361,56.8163,7.235,39.2239,153.118,45.4414,61.0597,43.1805,37.2795,106.2618,86.6431,134.991,86.923,77.1218,57.5928,253.002,73.0372,76.8568,43.6915
2019-01-28,94.2301,44.1436,352.697,111.3882,90.6505,90.9665,40.674,109.472,55.1419,55.6671,152.447,52.5841,81.895,160.059,101.6294,113.5647,164.526,60.0964,160.48,26.444,31.3681,83.5793,17.2559,60.427,89.6506,39.903,40.8735,99.9863,34.2376,53.9036,37.4681,38.9404,31.3276,178.796,64.142,1813.6,235.22,144.1042,248.407,357.867,46.6904,200.95,41.8798,241.85,146.5948,166.036,37.554,31.8958,56.3568,197.69,104.1311,64.7701,146.6584,70.5264,55.2107,160.8416,55.9999,7.0717,38.8343,153.985,44.8567,60.8867,43.0965,36.9933,106.3172,86.0243,136.051,86.492,76.5901,57.408,253.734,72.9088,76.5803,43.4213
2019-01-29,94.7745,42.7088,354.582,113.3228,90.9036,90.6908,40.8723,109.561,55.0997,55.8781,153.708,52.4075,79.694,159.935,101.6748,114.7444,163.245,60.3518,163.595,26.2298,32.352,83.5971,17.2728,61.877,89.3273,40.0862,40.7247,97.95,32.6474,53.3633,36.9781,39.0635,31.7494,179.494,64.7365,1808.8,234.251,144.3475,248.938,359.862,45.9652,202.05,41.8798,238.27,149.3838,166.175,37.165,32.5361,57.2101,197.259,103.3847,64.3929,150.3977,70.5099,56.113,160.4903,57.3853,7.1533,38.9221,157.392,43.7584,61.0142,42.9115,36.8545,106.9457,86.2829,136.584,87.328,76.6344,57.672,257.418,72.9822,76.485,43.4474
2019-01-30,96.3798,43.2859,376.747,116.5291,91.113,91.6477,41.269,108.8003,55.4288,56.4876,154.643,53.5852,83.522,162.151,101.7127,115.8977,162.886,60.4672,165.522,25.9442,32.9948,84.473,16.5245,62.549,87.5631,40.7403,41.5998,101.2233,34.0838,54.216,37.4594,39.3016,33.0565,181.267,66.5851,1818.7,242.32,144.9333,251.759,360.489,45.8953,205.96,42.3478,242.67,150.959,159.904,39.704,31.9499,57.4437,198.234,107.0577,64.9587,152.6751,70.8558,58.1123,164.0869,57.5832,7.2364,39.0865,152.84,44.4404,62.0244,42.9031,37.3786,108.0826,88.4254,138.147,87.233,77.8397,58.0415,257.083,74.193,77.4956,43.6566
2019-01-31,96.4079,44.1356,374.706,119.2607,90.3189,92.9777,41.5018,110.1735,57.1163,57.2612,156.792,59.8269,85.937,163.353,101.743,117.1655,160.207,61.3408,166.378,25.4087,33.9794,86.2157,16.9127,61.997,88.5145,41.2462,41.2323,99.3678,35.6616,54.4186,37.8269,39.901,34.1284,177.265,67.7927,1832.81,242.923,143.3562,251.601,366.448,45.7118,205.54,42.7899,247.82,151.0424,161.85,39.99,32.978,58.0994,201.311,108.9335,65.5604,153.6966,72.2803,57.9177,164.1794,57.7316,7.3112,40.3002,153.073,43.8647,62.0153,43.004,36.9506,110.7814,88.8041,138.81,90.863,78.336,57.6808,255.338,73.927,78.0677,43.0146
2019-02-01,96.7459,43.7268,376.465,117.2456,90.6505,95.9945,41.9933,109.9561,57.9517,59.3241,154.606,60.0036,81.312,164.1,101.5008,118.1516,158.361,63.0056,165.431,25.3284,34.3236,87.1094,16.8789,62.475,86.6949,41.2898,42.6411,97.7978,35.9047,54.1295,38.3432,39.8107,34.0246,175.949,67.2167,1836.96,240.708,143.8969,250.223,367.975,45.974,209.19,43.2405,247.38,153.5905,161.815,40.01,33.1763,58.4318,197.221,107.3425,63.9169,153.5841,72.2803,58.9616,165.7882,57.7646,7.2447,40.039,151.159,43.9444,61.988,43.1133,36.5313,111.7334,89.6814,136.592,91.458,78.2651,57.3904,256.122,74.193,77.7149,43.0146
2019-02-04,97.0838,43.318,385.764,117.2187,90.9734,97.1055,42.4676,110.4501,59.0064,58.4645,155.069,60.1214,81.666,165.934,102.3258,116.9895,159.105,63.3517,166.303,25.7747,33.9714,87.6099,16.6595,62.559,87.5354,41.2985,43.0699,100.6143,37.0087,54.4611,38.5007,39.9092,33.9624,177.005,67.3468,1860.99,240.866,145.2127,249.748,369.008,45.7643,208.52,44.0726,254.74,151.4965,161.045,41.146,33.1583,58.5575,198.075,107.6273,65.0575,154.1745,72.3132,59.8462,168.9503,57.7646,7.2281,40.102,156.149,44.0152,61.5056,43.3486,37.0904,111.0679,90.3832,138.619,91.88,77.8219,57.9975,263.341,74.6609,78.1725,43.1465
2019-02-05,97.5344,43.3981,398.571,118.2218,90.5719,96.8947,42.4762,111.2997,58.4411,59.0662,156.421,62.5945,82.941,165.898,102.5983,116.9895,159.123,63.5825,167.059,25.6854,33.7072,87.0826,16.6707,63.415,88.3021,41.22,43.7612,102.0226,37.1997,54.2486,38.2032,40.0077,33.914,177.265,67.9134,1902.26,243.259,145.3659,247.979,368.638,45.974,207.82,43.4659,254.82,152.8771,162.888,41.85,33.501,58.1533,198.478,107.5488,65.3538,153.8934,72.8732,59.1827,169.8749,55.8102,7.2696,40.1178,154.012,44.9365,63.1074,43.273,37.0816,111.3082,90.5957,140.243,92.811,78.0169,57.7864,263.949,74.1747,79.002,43.3312
2019-02-06,98.5295,43.1176,399.475,116.9142,90.5283,96.4081,42.4762,110.0648,58.3145,58.8084,154.461,61.6524,82.013,164.412,103.1811,117.0951,157.877,63.7803,168.263,25.6408,33.8833,87.5116,16.6314,63.725,88.339,41.4119,43.9417,100.8903,37.9563,54.3166,38.1944,39.8517,34.0731,176.021,68.2664,1906.93,244.485,144.8612,250.949,367.605,45.7118,206.01,44.3239,254.35,151.4223,165.007,41.865,33.519,58.6833,198.469,107.6961,65.1203,153.3967,72.8402,59.28,169.9488,56.6926,7.2447,40.102,154.495,45.2642,62.9885,43.2394,37.0205,110.2361,89.7553,140.128,93.811,78.7525,58.1031,264.275,73.5142,78.859,43.2872
2019-02-07,97.9944,42.9412,395.681,115.3379,89.3415,95.881,42.6141,109.6104,56.9391,58.3552,156.04,59.2381,80.718,163.833,101.9866,116.2587,157.071,63.3105,165.996,25.2035,33.379,86.8145,16.5695,63.389,89.3458,40.7316,43.3517,100.1671,36.572,53.3984,37.4769,40.3607,33.6927,172.842,67.5697,1877.06,240.194,145.6092,250.484,366.386,45.5284,201.73,43.3792,253.74,148.8928,159.359,41.072,33.9789,58.4318,196.607,106.6452,64.5366,151.6348,73.6801,58.6873,167.6928,55.4804,6.9041,40.8338,155.237,44.777,63.2538,42.8275,36.2343,108.6001,89.469,141.653,93.053,78.788,57.8567,264.54,72.496,78.5539,42.2846
2019-02-08,98.1164,43.2458,395.427,115.1767,88.4514,95.3538,42.6831,110.1636,56.1636,58.45,156.421,57.766,79.411,164.252,102.3847,116.5669,156.596,63.8874,165.979,25.2481,33.8033,87.3239,16.6257,64.318,88.2836,41.159,43.0083,100.5477,36.7581,52.7183,37.1444,40.3279,33.7757,171.589,68.1178,1871.09,240.787,145.7444,243.872,363.517,45.2837,200.92,43.5266,257.0,149.3838,160.89,41.12,33.9068,59.0067,195.384,107.2934,63.6564,152.5251,74.3553,59.0412,163.8743,55.6371,6.9705,41.2076,153.923,44.5467,63.8119,42.5165,35.649,110.5411,89.7368,140.319,93.19,78.8855,57.2056,265.747,71.7584,78.5253,41.9065
2019-02-11,98.9519,43.326,394.489,115.4722,88.0325,94.8429,42.778,108.1186,56.5704,58.5448,156.929,59.0614,79.55,162.81,102.5991,116.2147,156.157,63.2198,166.884,25.3552,33.363,87.8244,16.7157,64.439,88.8563,41.4991,42.9466,100.1481,36.3314,52.3782,37.6694,40.4264,33.8103,171.285,68.3129,1865.0,241.835,148.1146,239.44,364.347,45.441,203.05,43.4226,258.39,149.5043,160.708,40.883,33.3657,59.0965,196.296,107.7157,63.0008,151.766,74.2483,59.2004,167.434,55.7608,6.9207,41.2076,152.858,45.025,64.0315,42.4912,35.1249,109.0715,89.469,141.234,93.906,79.4083,57.2848,264.461,71.952,79.7839,41.9065
2019-02-12,100.4445,43.6226,401.101,118.8219,89.5335,96.2784,42.8211,107.8815,57.1723,59.5719,156.566,58.767,81.901,165.124,104.1765,118.1164,155.897,64.7115,171.586,25.6051,33.5151,88.7091,16.772,65.101,89.5675,41.7695,44.0386,101.7086,37.5023,53.2794,38.3519,40.5331,34.3428,174.114,69.7248,1895.29,245.553,150.5479,245.362,375.656,46.1662,206.15,43.0845,261.37,155.2306,162.992,41.236,33.5821,59.3031,199.287,109.3755,63.2343,154.8118,74.2977,60.2177,171.4652,53.9301,7.0287,41.2661,154.495,45.7603,63.8119,43.046,35.946,110.4394,91.8608,140.7,95.397,79.9844,58.9655,268.048,73.5655,80.7659,43.1377
2019-02-13,100.9702,43.6707,400.964,119.207,89.9611,96.9677,42.9332,108.8694,57.452,60.2434,157.573,61.0635,82.0,167.696,105.3021,118.3717,156.058,65.1236,174.202,25.614,33.379,88.6913,16.7889,65.332,90.4634,41.4294,44.4436,101.6325,37.9265,53.594,38.6582,40.41,33.8863,174.293,69.0931,1919.97,244.624,152.1971,245.642,377.369,45.808,205.8,44.1853,260.23,155.0916,163.467,41.064,33.3928,59.2312,200.133,109.2281,65.1742,152.4783,73.7707,60.5185,171.6224,54.3754,6.9872,41.1716,155.139,45.6983,64.5072,42.7939,35.981,110.5873,93.6986,141.818,96.561,80.3566,59.6518,268.321,73.7499,81.4238,43.1113
2019-02-14,100.0878,43.3099,400.222,118.7771,89.3764,96.7874,39.3116,109.3239,58.5708,60.2592,159.469,59.1203,81.133,167.073,104.5058,118.2485,157.599,65.0577,171.401,25.3373,33.5951,87.9942,16.7608,65.567,90.9992,42.2143,44.743,101.7181,38.3359,53.0669,35.1669,40.3936,33.9832,172.359,68.7123,1902.33,243.388,152.873,247.066,373.776,45.2313,202.78,44.0553,260.14,154.2762,162.726,41.214,33.6002,58.7911,201.112,108.3836,64.824,152.2159,73.0697,59.2355,170.0505,54.73,6.9955,41.1175,153.905,45.6805,64.8091,42.4156,35.5704,112.2089,93.7448,141.633,96.38,80.8529,59.5639,265.307,73.3995,80.7373,42.6716
2019-02-15,100.8012,44.2157,408.181,121.9834,92.1078,97.7622,39.0098,111.2305,59.4863,61.3969,161.31,59.4147,80.398,171.239,105.6927,120.0709,161.273,65.7747,174.688,25.9799,33.9393,88.012,17.1433,67.484,92.3569,43.1127,45.4915,102.9741,39.033,54.6396,37.0306,40.3603,33.7065,177.704,69.9013,1933.57,249.667,153.4227,252.467,381.342,46.2972,205.29,44.7833,259.45,156.1664,164.173,41.122,34.0601,59.7163,203.585,109.2478,65.4167,149.0013,72.8118,60.866,165.7789,55.736,7.0952,41.4395,156.713,46.0437,64.6902,43.1301,36.6798,113.8165,96.266,141.324,95.578,81.7746,61.183,270.798,75.2066,81.4047,43.2872
2019-02-18,100.8012,44.2157,408.181,121.9834,92.1078,97.7622,39.0098,111.2305,59.4863,61.3969,161.31,59.4147,80.398,171.239,105.6927,120.0709,161.273,65.7747,174.688,25.9799,33.9393,88.012,17.1433,67.484,92.3569,43.1127,45.4915,102.9741,39.033,54.6396,37.0306,40.3603,33.7065,177.704,69.9013,1933.57,249.667,153.4227,252.467,381.342,46.2972,205.29,44.7833,259.45,156.1664,164.173,41.122,34.0601,59.7163,203.585,109.2478,65.4167,149.0013,72.8118,60.866,165.7789,55.736,7.0952,41.4395,156.713,46.0437,64.6902,43.1301,36.6798,113.8165,96.266,141.324,95.578,81.7746,61.183,270.798,75.2066,81.4047,43.2872
2019-02-19,99.9751,44.4402,406.511,121.6251,91.7849,97.7294,38.6563,112.1394,58.9014,61.8078,161.111,59.6503,81.379,171.185,106.2057,119.4634,160.628,65.3049,174.311,25.9978,34.0994,89.3615,17.2334,67.949,94.3982,43.3046,45.2626,102.9265,38.8593,54.7332,37.6169,40.6595,33.8794,177.856,69.6691,1935.5,248.025,154.405,251.797,380.565,46.2972,205.69,44.5146,257.81,155.5364,162.979,41.245,33.8617,59.9319,205.137,109.3264,66.4133,147.38,73.1696,60.4918,166.6573,55.0516,7.3361,41.739,156.301,46.0703,64.2236,43.1301,36.8283,113.4913,97.0232,140.453,95.492,81.8278,61.4909,268.991,75.7874,80.6324,43.4279
2019-02-20,100.238,44.6967,411.677,125.6644,92.23,98.524,38.8891,112.3074,59.8846,62.0448,160.285,59.4736,81.105,170.758,105.6697,120.0445,161.739,65.4615,174.411,26.2477,33.7793,88.727,17.3571,67.838,92.2553,43.2872,45.2538,102.3914,39.3332,54.9542,37.8794,41.3411,34.9306,177.793,70.1707,1926.17,249.4,154.0986,250.959,385.994,46.5855,206.16,44.4626,258.1,157.7972,162.936,41.511,34.0781,59.7432,204.187,110.1906,65.8788,149.8354,73.9267,61.1066,168.1921,55.233,7.4275,41.7998,156.006,46.46,64.3974,43.3738,37.0554,113.9838,97.5773,138.133,95.751,82.2444,56.5104,270.772,76.2669,80.8898,43.8061
2019-02-21,100.0784,45.0093,407.8,124.3837,92.038,97.5902,39.5444,112.91,59.5371,61.4838,160.122,59.0614,80.972,170.731,105.5472,119.2257,163.818,65.7912,173.776,26.1406,33.7312,89.1739,17.3459,66.724,91.8027,43.0953,45.2714,104.5511,38.6435,54.6822,37.6344,41.74,34.8338,175.788,69.7991,1906.31,248.638,153.3596,248.063,384.052,46.2623,205.33,43.4486,257.76,158.8165,161.698,41.277,34.6913,59.9139,202.419,110.4165,65.2626,152.6188,74.5424,60.3582,168.5342,54.0538,7.2364,42.0069,153.484,46.3715,64.681,42.9115,36.6536,114.0395,97.448,140.392,96.346,82.076,54.8649,268.4,75.6676,80.0413,43.5862
2019-02-22,100.8575,45.6265,414.119,124.2045,91.6278,97.795,39.0443,113.8584,59.3083,61.9579,160.231,59.8858,81.578,171.239,106.6268,120.2646,164.141,66.5659,175.097,25.9532,34.3876,89.5939,17.5259,67.489,91.9505,43.7058,46.2224,106.0418,39.4919,54.5291,37.5119,41.8647,35.6152,175.466,70.7188,1910.52,249.281,153.2605,248.724,385.553,46.4982,201.91,44.1853,258.9,160.7623,163.441,41.738,34.8176,60.0936,203.416,111.4477,65.462,155.5428,74.8087,61.0799,166.8792,54.2105,7.2364,42.3604,154.298,47.0535,65.2299,43.1049,36.5051,115.229,98.1407,141.532,95.139,83.104,54.5129,270.71,74.8655,80.8136,43.1113
2019-02-25,100.3788,45.5143,416.872,126.6496,92.5878,97.9834,38.7511,112.2185,58.698,62.0211,158.053,63.7133,81.65,169.094,106.7876,120.7078,163.639,66.2444,176.126,26.1227,34.4837,88.9862,17.5147,67.754,91.5534,44.2989,46.7596,106.6343,39.3679,54.8607,38.3519,41.1915,35.8504,177.838,71.3969,1890.03,251.001,152.8009,246.387,387.504,46.2448,202.31,43.8993,258.62,161.8001,165.455,42.042,34.7815,59.7522,204.131,120.9445,66.2321,154.5026,74.4509,61.2581,167.4155,53.8889,7.2779,42.3041,154.835,46.9384,65.0012,43.3823,36.8545,115.1268,96.9771,141.278,96.408,81.7303,53.8794,269.687,75.0683,81.2045,43.6742
2019-02-26,100.3882,45.4021,416.775,123.5776,91.8809,98.2455,38.5355,112.1296,58.4183,62.1475,157.863,65.3015,81.82,167.598,106.9867,120.628,164.177,66.5411,175.122,26.1406,34.4356,89.2185,17.5653,67.183,91.1562,44.6391,46.8741,107.3701,38.9734,54.5121,38.3782,40.9089,36.0302,178.062,71.2947,1915.73,251.15,153.3416,244.878,388.916,46.3409,201.9,43.4746,261.22,161.1422,165.69,42.066,34.9889,59.7253,204.657,121.0034,65.4982,153.5092,73.9517,60.8928,168.0072,53.8312,7.3776,42.3829,152.027,46.9738,65.0835,43.1217,37.0467,115.8516,96.9955,141.263,96.565,80.9061,53.3954,269.608,74.5889,81.8051,43.6126
2019-02-27,100.8387,45.4662,425.242,125.0106,91.7675,98.3602,38.7511,111.4183,58.6725,62.7875,157.119,66.6492,82.054,163.477,106.5656,120.4153,164.311,66.4422,174.83,26.3548,34.3636,88.3963,17.4753,67.03,90.6205,44.9967,46.8829,107.1885,38.5542,54.7502,38.0369,41.0419,36.1823,178.062,71.7406,1906.0,256.242,153.1514,232.866,390.223,46.0875,202.29,44.1679,262.9,161.6889,166.858,42.196,34.7454,59.1684,205.071,124.1265,66.1596,153.3123,74.2845,61.071,168.0997,54.0703,7.2946,42.3444,151.436,46.9827,64.1778,43.3234,37.1777,116.7902,99.3874,139.69,96.643,80.5516,51.4771,271.106,75.8428,82.1579,43.8853
2019-02-28,101.1391,45.6265,429.656,123.0044,91.0694,97.9506,39.096,111.4775,57.5113,62.4398,159.795,63.6476,81.992,164.786,105.7692,121.0977,165.79,66.9944,173.458,26.0857,34.6998,88.0746,17.5091,66.38,91.4333,45.1537,46.6363,107.0547,38.3084,54.3931,37.8006,41.2995,36.2445,176.803,72.1029,1697.04,256.667,151.9194,225.547,391.291,45.8516,201.3,44.7746,262.5,160.5214,165.69,41.781,34.8717,59.1684,205.72,124.7452,65.8153,153.7341,74.6007,60.7235,167.3507,53.6168,7.2862,42.5507,152.223,47.2927,64.2785,43.4495,36.6711,117.357,97.0509,139.629,95.834,80.206,50.8875,274.684,77.0598,81.7384,43.8765
2019-03-01,102.2281,45.6586,430.3,123.1208,91.1304,99.9574,39.1305,112.6334,58.4267,63.2062,161.401,62.9125,83.587,164.812,106.5886,122.6132,166.881,67.2911,173.542,26.292,34.7078,87.9763,17.3403,66.433,90.4542,44.8397,46.9357,107.5325,38.8522,54.8097,37.8269,41.5405,36.4797,178.152,73.0039,1714.08,261.107,151.6838,229.206,391.777,46.0351,203.13,46.1267,264.01,156.0182,166.632,42.22,35.2594,59.2851,206.378,125.4818,66.0871,153.0499,74.4925,60.9462,169.015,54.4331,7.3029,42.5144,151.383,48.0102,64.8182,43.4747,37.1253,119.7267,96.0074,135.32,97.513,81.6151,51.1515,274.738,77.6867,83.3156,43.9996
2019-03-04,102.3219,45.0815,422.556,123.909,90.921,100.0312,39.3633,112.9495,59.2489,63.4511,163.006,63.5863,84.809,163.602,105.9989,122.7284,162.859,67.0603,173.015,26.0408,34.4756,88.3606,16.8677,66.417,90.3803,44.6216,47.4993,107.2745,38.9342,54.1976,38.0719,41.6403,36.2791,176.156,73.0318,1707.82,256.549,151.6204,219.774,386.091,45.3536,201.81,45.9794,258.16,156.3147,165.429,42.433,34.9258,59.3121,205.41,123.6354,65.8425,155.4022,74.7837,60.6433,167.4802,53.9713,7.3195,42.6686,149.12,47.6381,64.9097,43.4327,36.6885,118.4443,95.2963,135.12,96.078,81.7924,49.242,270.494,76.8109,81.8627,44.0699
2019-03-05,102.1811,44.9532,420.046,122.8253,90.8512,100.9895,39.3202,112.6235,58.4945,63.3563,164.249,60.5846,84.622,163.771,105.5778,122.9855,163.545,67.3323,170.489,26.0857,34.3316,88.5572,16.8508,66.523,90.8329,44.7437,47.2704,106.7394,38.8696,53.5004,37.7744,41.6153,36.5696,176.174,72.6602,1745.93,251.615,151.0859,224.811,384.748,46.0002,201.47,46.6294,257.38,156.0738,164.592,42.355,34.9168,59.0336,206.736,123.1051,68.8597,151.3068,74.4925,60.3493,166.4354,53.0972,7.2862,42.6867,150.265,47.7799,65.4861,43.3234,36.6012,119.4014,95.1301,135.96,95.634,82.1735,48.3621,271.444,76.4974,81.6715,43.8765
2019-03-06,102.3032,44.6326,414.519,120.7564,90.5109,101.1861,39.1909,113.4633,57.8843,62.6374,164.785,55.8065,83.448,164.172,104.8886,123.2691,164.158,66.5576,169.619,25.8704,33.5071,88.4142,16.772,66.232,90.759,45.0664,46.6275,106.7872,37.7595,53.1434,37.1881,41.6652,37.8075,175.042,72.1772,1751.62,248.431,150.2978,222.614,382.382,45.4847,200.67,45.8407,256.4,156.7131,159.649,42.112,34.8176,58.9348,206.181,122.4078,69.6751,148.2985,74.5258,60.3225,164.7434,51.8851,7.1284,42.5167,148.87,49.1061,65.2025,42.9536,36.3566,117.7194,94.5113,135.944,94.66,81.6063,47.5173,269.278,76.0733,81.3752,43.8149
2019-03-07,101.2518,45.1296,412.663,118.9383,89.8564,99.8837,39.0443,112.6334,57.5961,63.3326,164.875,57.8893,81.298,162.445,103.6482,122.5157,162.796,66.3021,167.16,25.6102,33.1309,88.0746,16.8339,65.741,90.0108,44.735,46.3193,105.4876,37.0667,52.6248,36.5844,41.9644,37.8559,173.271,71.3411,1725.01,248.005,149.4191,220.407,376.449,44.7595,199.3,44.6446,255.46,155.982,158.176,41.624,34.6102,58.6923,203.886,122.231,69.0137,148.0923,74.5341,59.9661,159.8246,51.5634,7.0453,42.5983,148.754,48.4161,64.5987,42.6005,35.9635,117.4035,93.006,135.181,92.93,80.72,46.0742,269.003,74.9392,81.4994,43.6918
2019-03-08,101.3644,45.3139,412.644,117.6396,89.8913,99.6216,38.6649,112.4358,55.4601,62.424,164.748,58.7478,81.04,161.306,103.4414,122.3562,161.876,65.7664,168.022,25.6999,32.7307,87.9495,16.8564,65.509,90.1402,44.5431,46.2136,105.6022,37.4094,52.7608,36.9256,42.3052,38.2916,175.491,71.1832,1715.82,247.056,148.8393,221.8,374.776,44.9779,198.7,44.5406,254.74,157.8355,157.662,41.723,34.4388,58.7013,214.259,122.8006,68.6875,149.0201,75.05,59.3424,159.4255,52.1407,6.9955,42.7728,148.575,47.968,63.4551,42.7602,36.1295,117.738,91.7316,134.28,92.773,80.2237,46.5758,267.174,75.0222,81.0597,43.7973
2019-03-11,102.8476,46.1556,390.642,119.2159,91.0606,101.2598,39.8203,113.3645,55.833,63.0324,167.969,60.7101,83.531,162.383,105.4476,122.7993,163.301,66.6483,173.215,25.9601,33.2189,88.9951,17.0027,66.56,90.9622,45.2845,46.9798,107.8192,40.0169,52.9733,37.4681,42.7208,38.7342,176.147,72.2793,1709.9,251.476,150.017,227.277,380.816,45.2837,202.09,44.1159,260.96,159.5307,160.512,43.168,35.3226,59.1504,216.018,124.0675,69.1043,150.3415,75.1831,60.0909,163.7596,53.056,7.1533,42.9542,151.589,48.7028,63.7478,43.2562,36.5575,114.7644,92.7197,135.559,94.643,81.5354,47.2973,270.237,76.3867,82.0347,43.7621
2019-03-12,103.6643,46.0354,366.618,118.6517,90.7901,101.4892,39.7082,113.3447,55.6296,63.2062,168.504,59.8516,83.655,163.771,105.8841,123.3488,163.977,66.945,172.128,25.9601,33.403,89.4152,17.2334,65.852,90.8606,45.4851,47.1735,108.5741,40.3596,53.3984,37.6694,42.9535,38.5544,176.74,72.6788,1736.0,252.069,149.3194,229.829,380.585,45.3536,202.5,43.6652,263.51,160.4994,160.547,43.654,35.6111,59.0516,219.094,125.1577,69.0227,149.1419,75.3079,59.9839,164.4278,53.4601,7.1201,43.2692,150.927,49.1419,64.0863,42.9115,36.7148,114.7644,93.1445,137.131,94.8,81.9253,48.0893,268.035,76.4789,81.6619,43.6654
2019-03-13,105.2696,46.2197,368.307,119.5652,91.0955,102.1199,39.8548,112.7124,57.0875,63.7672,169.846,61.446,84.541,162.426,106.0985,123.5527,164.185,67.2499,172.847,26.274,33.6272,90.425,17.0364,66.893,91.4702,45.8689,47.878,109.415,41.8745,54.1125,38.3169,42.995,38.8171,177.298,73.0318,1760.71,255.975,151.1312,235.783,384.143,45.8167,204.06,44.1766,264.38,162.4274,163.31,43.847,35.6743,59.7522,222.31,125.8353,69.8744,149.648,75.3495,60.5185,166.6181,54.2187,7.0868,43.2874,153.565,49.6348,64.1321,43.357,37.0467,115.5171,93.4308,137.301,96.408,82.4393,49.7788,269.393,77.2073,82.1399,43.9028
2019-03-14,105.4667,46.4522,364.557,119.7354,91.9245,102.0626,39.7504,113.0977,56.8078,63.5539,170.518,63.1631,84.311,162.847,106.2746,122.3208,164.798,67.615,173.45,26.4265,32.9708,90.5502,17.0364,67.025,91.2102,45.9997,47.059,109.501,41.1146,54.5036,38.5637,42.8288,39.0039,177.495,73.3662,1743.88,258.696,149.6274,236.736,385.736,46.0963,203.38,43.2405,267.69,162.2597,163.668,44.334,35.9538,59.5097,219.921,125.8157,69.3036,147.8486,75.1831,60.1265,166.2004,53.944,6.9872,43.2896,151.66,49.6437,64.7176,43.4663,37.2913,114.3741,93.0983,138.573,96.426,82.7141,49.1716,265.008,76.7187,83.0384,44.281
2019-03-15,106.565,46.8049,370.114,118.8219,92.9804,102.6442,39.4025,113.5719,57.2909,63.3247,171.425,61.0781,85.618,163.403,106.7647,121.9485,167.134,67.6813,174.035,26.283,33.4431,91.5511,17.2559,66.512,91.3959,46.4009,47.8427,110.7624,42.17,55.4218,38.8193,43.1031,39.2459,178.205,74.1836,1752.17,260.339,149.4734,234.989,385.664,46.4108,204.31,43.3012,257.09,164.3274,166.701,44.911,36.4949,60.363,219.695,126.3853,69.4576,148.2141,75.4244,59.9928,165.1796,54.6434,7.0038,43.3486,151.839,50.7191,64.6536,43.7689,37.8503,115.1732,92.4796,135.721,95.243,83.1217,48.9252,262.912,77.7513,82.9715,44.5537
2019-03-18,106.5932,46.5484,363.561,120.1026,93.5389,103.1111,39.4982,111.7542,57.3079,64.0595,171.352,62.5498,87.108,164.47,107.3619,121.5674,165.889,67.4988,174.378,26.7495,33.4671,90.72,17.329,67.03,92.5474,46.6713,47.6402,112.3487,41.9564,56.0509,39.0309,43.0366,39.6263,181.99,73.2268,1756.33,260.775,150.5968,238.354,391.829,47.1622,206.68,43.2145,257.76,162.5764,166.762,45.369,35.9989,59.5456,222.507,125.7764,70.563,150.229,74.9335,61.2937,169.2817,54.1355,7.1201,43.2647,153.52,50.9252,64.8091,44.0883,38.4618,116.3813,94.0865,134.364,96.261,81.4379,49.8668,264.235,78.2768,83.9465,45.4947
